번호,종목코드,기업명,업종코드,업종,상장주식수(주),자본금(원),액면가(원),통화구분,대표전화,주소,총카운트
828,266170,뿌리깊은나무들,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업","5,603,977","2,801,988,500","500",원(KRW),02-565-1676,"서울특별시 강남구 학동로82길 7 HYUN빌딩 (삼성동, HYUN빌딩4층)",2410
829,143240,사람인에이치알,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","11,659,263","5,829,631,500","500",원(KRW),02-2025-4733,서울특별시 구로구  디지털로34길 43 코오롱싸이언스밸리1차 201호,2410
830,003960,사조대림,031002,수산물 가공 및 저장 처리업,"9,164,467","45,822,335,000","5,000",원(KRW),02-3470-6000,서울특별시 서초구 남부순환로 2159 ,2410
831,008040,사조동아원,031006,"곡물가공품, 전분 및 전분제품 제조업","141,144,600","70,572,300,000","500",원(KRW),02-789-9524,서울특별시 서초구 방배천로2길 12 사조빌딩,2410
832,007160,사조산업,010301,어로 어업,"5,000,000","25,000,000,000","5,000",원(KRW),02-3277-1600,서울특별시 서대문구  통일로 107-39 사조산업빌딩 5층,2410
833,014710,사조씨푸드,031002,수산물 가공 및 저장 처리업,"17,218,543","17,218,543,000","1,000",원(KRW),02-721-6555,"서울특별시 서대문구 통일로 107-39 502(충정로2가, 사조빌딩)",2410
834,006090,사조오양,031002,수산물 가공 및 저장 처리업,"9,422,739","47,113,695,000","5,000",원(KRW),02-3470-6030,서울특별시 서초구 남부순환로 2159 (방배동),2410
835,100090,삼강엠앤티,032401,1차 철강 제조업,"35,092,674","17,546,337,000","500",원(KRW),055-391-7020,경상남도 고성군 동해면 내산리 159-13 ,2410
836,122350,삼기,033003,자동차 신품 부품 제조업,"38,087,327","3,808,732,700","100",원(KRW),031-680-0826,경기도 평택시 포승읍 도곡리 1217 ,2410
837,014970,삼륭물산,031702,"골판지, 종이 상자 및 종이용기 제조업","15,125,000","7,562,500,000","500",원(KRW),02-499-0091,경기도 파주시 월롱면 통일로644번길 35 ,2410
838,018310,삼목에스폼,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업","14,700,000","7,350,000,000","500",원(KRW),02  -561 -0941,경기도 안성시  미양면 안성맞춤대로 474-40 ,2410
839,053700,삼보모터스,033003,자동차 신품 부품 제조업,"17,084,542","8,542,271,000","500",원(KRW),053-582-9230,대구광역시 달서구  성서동로 142 ,2410
840,009620,삼보산업,032402,1차 비철금속 제조업,"38,092,246","3,809,224,600","100",원(KRW),055 -552-7130 -,경상남도 창원시 진해구  남의로21번길 36 ,2410
841,023600,삼보판지,031701,"펄프, 종이 및 판지 제조업","16,170,000","8,085,000,000","500",원(KRW),031-319-6523,경기도 시흥시 공단1대로28번길 120 (정왕동) ,2410
842,111870,삼본전자,032605,영상 및 음향기기 제조업,"96,521,825","48,260,912,500","500",원(KRW),032-683-7300,경기도 부천시 오정구  삼작로107번길 52 ,2410
843,001470,삼부토건,064102,토목 건설업,"137,546,368","137,546,368,000","1,000",원(KRW),02-3706-2114,서울특별시 중구  퇴계로 63 삼부빌딩 ,2410
844,006400,삼성SDI,032802,일차전지 및 축전지 제조업,"68,764,530","356,712,130,000","5,000",원(KRW),031-8006-3100,경기도 용인시 기흥구  공세로 150-20 ,2410
845,006660,삼성공조,033003,자동차 신품 부품 제조업,"8,126,314","4,063,157,000","500",원(KRW),055-280-2733,경상남도 창원시 성산구  연덕로 176 삼성공조(주),2410
846,028260,삼성물산,074607,기타 전문 도매업,"186,887,081","18,851,450,600","100",원(KRW),02-2145-5114,서울특별시 강동구 상일로6길 26 -,2410
847,207940,삼성바이오로직스,032101,기초 의약물질 및 생물학적 제제 제조업,"66,165,000","165,412,500,000","2,500",원(KRW),032-455-3114,인천광역시 연수구 송도바이오대로 300 ,2410
848,032830,삼성생명,116501,보험업,"200,000,000","100,000,000,000","500",원(KRW),02-751-8157,서울특별시 서초구 서초대로74길 11 (서초동) 삼성생명보험 주식회사,2410
849,291230,삼성스팩2호,116601,금융 지원 서비스업,"7,550,000","755,000,000","100",원(KRW),02-2020-7562,서울특별시 서초구 서초대로74길 11 ,2410
850,018260,삼성에스디에스,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","77,377,800","38,688,900,000","500",원(KRW),02-6155-3114,서울특별시 송파구 올림픽로35길 125(신천동) ,2410
851,028050,삼성엔지니어링,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업","196,000,000","980,000,000,000","5,000",원(KRW),02-2053-3000,서울특별시 강동구 상일동 500 삼성 GEC ,2410
852,009150,삼성전기,032602,전자부품 제조업,"74,693,696","388,003,400,000","5,000",원(KRW),031-210-5114,경기도 수원시 영통구  매영로 150 ,2410
853,005930,삼성전자,032604,통신 및 방송 장비 제조업,"5,969,782,550","897,513,820,000","100",원(KRW),031-200-1114,경기도 수원시 영통구  삼성로 129 (매탄동) ,2410
854,001360,삼성제약,032102,의약품 제조업,"61,549,713","30,774,856,500","500",원(KRW),031-353-6681,경기도 화성시 향남읍 제약공단2길 35 삼성제약(주),2410
855,010140,삼성중공업,033101,선박 및 보트 건조업,"630,000,000","3,150,574,225,000","5,000",원(KRW),031-5171-7000,경기도 성남시 분당구 판교로227번길 23 삼성중공업 판교R&D센터,2410
856,016360,삼성증권,116601,금융 지원 서비스업,"89,300,000","458,478,080,000","5,000",원(KRW),02-2020-8000,서울특별시 서초구 서초대로74길 11 (서초동),2410
857,068290,삼성출판사,105801,"서적, 잡지 및 기타 인쇄물 출판업","10,000,000","5,000,000,000","500",원(KRW),02-3470-6800,서울특별시 서초구  명달로 94 (주)삼성출판사,2410
858,029780,삼성카드,116409,기타 금융업,"115,858,891","614,794,455,000","5,000",원(KRW),02-1588-8700,서울특별시 중구  세종대로 67 ,2410
859,000810,삼성화재해상보험,116501,보험업,"47,374,837","26,473,418,500","500",원(KRW),02-1588-5114,서울특별시 서초구 서초대로74길 14 (서초동),2410
860,006110,삼아알미늄,032402,1차 비철금속 제조업,"11,000,000","5,500,000,000","500",원(KRW),031-467-6800,경기도 평택시 포승읍 평택항로 92 삼아알미늄 주식회사,2410
861,009300,삼아제약,032102,의약품 제조업,"6,370,000","6,370,000,000","1,000",원(KRW),02-2056-7200,강원도 원주시 문막읍 동화공단로 49 ,2410
862,145990,삼양사,031007,기타 식품 제조업,"10,313,449","53,417,595,000","5,000",원(KRW),02-740-7114,서울특별시 종로구 종로33길 31 삼양사,2410
863,003230,삼양식품,031007,기타 식품 제조업,"7,533,015","37,665,075,000","5,000",원(KRW),02-940-3000,서울특별시 성북구  오패산로3길 104 ,2410
864,225190,삼양옵틱스,032703,사진장비 및 광학기기 제조업,"10,092,700","5,046,350,000","500",원(KRW),055-250-5600,경상남도 창원시 마산회원구 자유무역6길 123 ,2410
865,002170,삼양통상,031501,"가죽, 가방 및 유사제품 제조업","3,000,000","15,000,000,000","5,000",원(KRW),02-3453-3961,서울특별시 강남구 테헤란로 301(역삼동) 삼정개발빌딩 6층 ,2410
866,272550,삼양패키징,032202,플라스틱제품 제조업,"14,209,804","71,049,020,000","5,000",원(KRW),02-740-7827,서울특별시 종로구 종로33길 31 ,2410
867,000070,삼양홀딩스,116409,기타 금융업,"8,564,271","44,341,645,000","5,000",원(KRW),02-740-7114,서울특별시 종로구 종로33길 31 ,2410
868,002810,삼영무역,074607,기타 전문 도매업,"18,466,948","9,233,474,000","500",원(KRW),02-320-4114,서울특별시 마포구  양화로 111 ,2410
869,054540,삼영엠텍,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업","13,000,000","6,772,413,500","500",원(KRW),(055)589-7000,경상남도 함안군 칠서면 삼칠로 631-35 ,2410
870,065570,삼영이엔씨,032604,통신 및 방송 장비 제조업,"8,800,000","4,400,000,000","500",원(KRW),(051)601-6666,부산광역시 영도구  상리로 69 ,2410
871,005680,삼영전자공업,032602,전자부품 제조업,"20,000,000","10,000,000,000","500",원(KRW),031-743-6701,경기도 성남시 중원구  사기막골로 47 (상대원동) ,2410
872,003720,삼영화학공업,032202,플라스틱제품 제조업,"34,000,000","17,000,000,000","500",원(KRW),02-757-2291-3,"서울특별시 종로구 청계천로 35 13층(서린동, 관정빌딩)",2410
873,023000,삼원강재,033003,자동차 신품 부품 제조업,"40,000,000","20,000,000,000","500",원(KRW),054-278-1983-8,경상북도 포항시 남구  대송면 철강산단로66번길 40 ,2410
874,004380,삼익THK,032901,일반 목적용 기계 제조업,"21,000,000","10,500,000,000","500",원(KRW),053-665-7000,대구광역시 달서구  성서동로 163 ,2410
875,002450,삼익악기,033302,악기 제조업,"90,530,915","45,265,457,500","500",원(KRW),043-1688-3151,충청북도 음성군  소이면 소이로 313 ,2410
876,032280,삼일,084903,도로 화물 운송업,"16,213,590","16,213,590,000","1,000",원(KRW),054 -289 -1061,경상북도 포항시 남구 대송면 송덕로 125-15(옥명리) ,2410
877,002290,삼일기업공사,064101,건물 건설업,"12,400,000","6,200,000,000","500",원(KRW),02  -564 -3131,서울특별시 강남구  언주로 329 ,2410
878,004440,삼일씨엔에스,032303,"시멘트, 석회, 플라스터 및 그 제품 제조업","12,731,947","12,731,947,000","1,000",원(KRW),02-311-3300,서울특별시 중구 을지로5길 16 삼화타워 5층 ,2410
879,000520,삼일제약,032102,의약품 제조업,"6,694,896","6,694,896,000","1,000",원(KRW),02-520-0300,"서울특별시 서초구  효령로 155 (방배동, 삼일제약 사옥)",2410
880,009770,삼정펄프,031701,"펄프, 종이 및 판지 제조업","2,499,971","12,499,855,000","5,000",원(KRW),02-743-7071,경기 평택시 고덕면 해창리 250,2410
881,037460,삼지전자,032604,통신 및 방송 장비 제조업,"16,318,522","8,309,261,000","500",원(KRW),02-850-8031,경기도 화성시 금곡로 63-27 삼지전자,2410
882,032750,삼진,032604,통신 및 방송 장비 제조업,"6,000,000","3,000,000,000","500",원(KRW),031 -467 -5847,경기도 안양시 만안구  안양천서로 81 (주)삼진 ,2410
883,054090,삼진엘앤디,033309,그외 기타 제품 제조업,"24,959,232","12,479,616,000","500",원(KRW),031-379-2000,경기도 화성시 동탄면 동탄기흥로 64-17 ,2410
884,005500,삼진제약,032102,의약품 제조업,"13,900,000","13,900,000,000","1,000",원(KRW),02-3140-0700,서울특별시 마포구  와우산로 121 삼진제약사옥 ,2410
885,000250,삼천당제약,032102,의약품 제조업,"22,768,041","11,384,020,500","500",원(KRW),02-2046-1235,경기도 화성시 향남읍 제약공단2길 71 ,2410
886,004690,삼천리,043502,연료용 가스 제조 및 배관공급업,"4,055,025","20,275,125,000","5,000",원(KRW),02-368-3300,"서울특별시 영등포구  국제금융로6길 42 (여의도동, 삼천리빌딩)",2410
887,024950,삼천리자전거,074604,생활용품 도매업,"13,273,577","6,636,788,500","500",원(KRW),02  -2194-3021,서울특별시 강남구 테헤란로 445 (삼성동) ,2410
888,038500,삼표시멘트,032309,기타 비금속 광물제품 제조업,"107,357,173","53,678,586,500","500",원(KRW),02-3770-3000,강원도 삼척시  동양길 20 ,2410
889,017480,삼현철강,032401,1차 철강 제조업,"15,702,890","8,551,445,000","500",원(KRW),055 -252 -6060,경상남도 창원시 의창구 평산로70번길 36 -,2410
890,010960,삼호개발,064201,기반조성 및 시설물 축조관련 전문공사업,"25,000,000","12,500,000,000","500",원(KRW),02-2046-7722,충청남도 당진시  면천면 면천로 183 ,2410
891,046390,삼화네트웍스,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업","43,172,933","8,634,586,600","200",원(KRW),02-3454-1500,서울특별시 강남구 선릉로91길 8 신아트스페이스빌딩 5층,2410
892,004450,삼화왕관,032509,기타 금속 가공제품 제조업,"2,154,379","10,771,895,000","5,000",원(KRW),031-490-8400,경기도 안산시 단원구  강촌로 140 삼화왕관(주),2410
893,009470,삼화전기,032602,전자부품 제조업,"6,613,820","6,613,820,000","1,000",원(KRW),043-261-0200,충청북도 청주시 흥덕구  봉명로 3 (복대동),2410
894,011230,삼화전자공업,032605,영상 및 음향기기 제조업,"10,457,940","10,457,940,000","1,000",원(KRW),031-374-5501,경기도 용인시 처인구  남사면 경기동로 215 삼화전자공업(주),2410
895,001820,삼화콘덴서공업,032602,전자부품 제조업,"10,395,000","10,395,000,000","1,000",원(KRW),031-332-6441,경기도 용인시 처인구  남사면 경기동로 227 ,2410
896,000390,삼화페인트공업,032004,기타 화학제품 제조업,"26,814,737","13,407,368,500","500",원(KRW),031-499-0394-6,경기도 안산시 단원구  별망로 178 ,2410
897,027580,상보,032202,플라스틱제품 제조업,"46,818,211","23,409,105,500","500",원(KRW),031-987-9900,경기도 김포시 통진읍 대서명로 50 ,2410
898,038540,상상인,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","55,328,313","57,187,237,000","1,000",원(KRW),02-2167-8500,경기도 성남시 분당구 황새울로 358 -,2410
899,307870,상상인이안1호스팩,116601,금융 지원 서비스업,"4,750,000","475,000,000","100",원(KRW),02-3779-3337,"서울특별시 강남구 테헤란로 424 20층(대치동, 대치타워)",2410
900,329560,상상인이안제2호스팩,116601,금융 지원 서비스업,"3,850,000","385,000,000","100",원(KRW),02-3779-3140,"서울특별시 강남구 테헤란로 424 20층(대치동, 대치타워)",2410
901,101000,상상인인더스트리,032902,특수 목적용 기계 제조업,"63,320,603","31,660,301,500","500",원(KRW),055-720-3000,전라남도 광양시 광양읍 율촌산단3로 116 -,2410
902,001290,상상인증권,116601,금융 지원 서비스업,"96,108,437","97,411,913,000","1,000",원(KRW),02-3779-3000,서울특별시 강남구 테헤란로 424 삼성생명 대치타워 20층,2410
903,041650,상신브레이크,033003,자동차 신품 부품 제조업,"21,471,450","10,735,725,000","500",원(KRW),053-616-9555,대구광역시 달성군 논공읍 논공중앙로33길 10 ,2410
904,091580,상신이디피,032802,일차전지 및 축전지 제조업,"13,094,591","6,547,295,500","500",원(KRW),041-583-5027,충청남도 천안시 서북구 직산읍 4산단6길 57 -,2410
905,263810,상신전자,032602,전자부품 제조업,"14,244,718","7,122,359,000","500",원(KRW),055-343-3826,경상남도 김해시 진영읍 본산로269번길 16-34 &nbsp,2410
906,089980,상아프론테크,032202,플라스틱제품 제조업,"15,724,765","7,862,382,500","500",원(KRW),032-451-7700,인천광역시 남동구  남동대로369번길 18 ,2410
907,042940,상지카일룸,064101,건물 건설업,"57,609,497","28,804,748,500","500",원(KRW),02-517-5174,"서울특별시 강남구 테헤란로4길 14 13층(역삼동, 미림타워) ",2410
908,042600,새로닉스,032602,전자부품 제조업,"12,423,574","6,211,787,000","500",원(KRW),054-463-7945,경상북도 구미시  수출대로9길 36 (주)새로닉스 ,2410
909,075180,새론오토모티브,033003,자동차 신품 부품 제조업,"19,200,000","9,600,000,000","500",원(KRW),041-560-4114,충청남도 천안시 동남구 병천면 가전5길 133 ,2410
